#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LOADING_TIP_0;The empire, long divided, must unite; long united, must divide. Thus it has ever been.;;;;;;;;;;;;;x
LOADING_TIP_1;You have been banished from the Kingdom of Pyongyang.;;;;;;;;;;;;;x
LOADING_TIP_2;Beware the Americanist...;;;;;;;;;;;;;x
LOADING_TIP_3;Consummatum Est! It is finished!;;;;;;;;;;;;;x
LOADING_TIP_4;The good shine from afar, like the Himalaya mountains. But the wicked are unseen, like arrows shot in the night. -Dhammapada 304;;;;;;;;;;;;;x
LOADING_TIP_5;People of Ezo combines traditions of Shinto and northern Japan's Ainu people.;;;;;;;;;;;;;x
LOADING_TIP_6;By faith the flood is overcrossed. By vigilance the sea. By effort dukkha’s overcome. -Sutta Nipatta 1.10;;;;;;;;;;;;;x
LOADING_TIP_7;Never shall the Malays vanish from the Earth, as long as they hold true to Islam.;;;;;;;;;;;;;x
LOADING_TIP_8;However much a Dog barks at a Hill, it shall not collapse.;;;;;;;;;;;;;x
LOADING_TIP_9;God may gives kings the divine rights to rule, but he can also take it away and give it to a common man who is more worthy of it if the king is unjust.;;;;;;;;;;;;;x
LOADING_TIP_10;There are fish in the water and rice in the fields. -Sukhothai Inscription No. 1;;;;;;;;;;;;;x
LOADING_TIP_11;Man found God and tried to make Him theirs.;;;;;;;;;;;;;x
LOADING_TIP_12;They speak of the past and the future and keep repeating the same tender words as if they have an ocean of them.;;;;;;;;;;;;;x
LOADING_TIP_13;The sky cannot have two suns, a nation cannot have two kings.;;;;;;;;;;;;;x
LOADING_TIP_14;To be rich is glorious.;;;;;;;;;;;;;x
LOADING_TIP_15;All diplomacy is continuing war by another means.;;;;;;;;;;;;;x
LOADING_TIP_16;Times are not always the same. The grass is not always green.;;;;;;;;;;;;;x
LOADING_TIP_17;Even though the procession is long, it will still end up in church.;;;;;;;;;;;;;x
LOADING_TIP_18;Happiness is not something ready made, it comes from your own actions.;;;;;;;;;;;;;x
LOADING_TIP_19;Within the span of hundred years of human existence, what a bitter struggle is waged between genius and destiny!;;;;;;;;;;;;;x
LOADING_TIP_20;To live desperately is to shine in life.;;;;;;;;;;;;;x
LOADING_TIP_21;The responsibility for failure lies with the master, the achievement of success lies with the vassals.;;;;;;;;;;;;;x
LOADING_TIP_22;Pave the way for a grand peace for all the generations to come by enduring the unendurable and suffering what is insufferable.;;;;;;;;;;;;;x
LOADING_TIP_23;The seas of the four directions all are born of one womb, why then do the wind and waves rise in discord?;;;;;;;;;;;;;x
LOADING_TIP_24;When one attains prosperity, another is sure to perish. It is the law of nature.;;;;;;;;;;;;;x
LOADING_TIP_25;The Filipino is worth dying for.;;;;;;;;;;;;;x
LOADING_TIP_26;While the blanket is short, learn how to bend.;;;;;;;;;;;;;x
LOADING_TIP_27;Love your country next to God, your honour, and most of all yourself.;;;;;;;;;;;;;x
LOADING_TIP_28;Strength is defeated by strategy.;;;;;;;;;;;;;x
LOADING_TIP_29;He who does not love his mother tongue is worse than a rotten fish.;;;;;;;;;;;;;x
LOADING_TIP_30;A day travelling will bring a basketful of learning.;;;;;;;;;;;;;x
LOADING_TIP_31;The Great Hong, once the Paramount of the Middle Kingdom stands but a shadow of its former self...;;;;;;;;;;;;;x
LOADING_TIP_32;The Dragon Throne of Vietnam stood proud for 200 years but now its weak remnants invite another domination...;;;;;;;;;;;;;x
LOADING_TIP_33;On the 3000th Year of the Buddhist Era, the seeds of disharmony were sown between the two giants of the peafowl and elephant, whose rivalry remains heated to this day.;;;;;;;;;;;;;x
LOADING_TIP_34;The Archprimate is the grand caretaker of Christ's word among Asian Catholics and has for long resided in Manila, making the Philippines the beating heart of Catholic Pilgrimage in lieu of the Pope in Rome.;;;;;;;;;;;;;x
LOADING_TIP_35;"By the Radiance of the Eternal Sun, I give thee my life to serve against the terrors so that I can be immortalized among the stars..." -Atomicist Prayer;;;;;;;;;;;;;x
LOADING_TIP_36;Wallahi Wabillahi Watallahi, I swear that I shall not desist in defending you till my life's end!;;;;;;;;;;;;;x
LOADING_TIP_37;What if you try your all- destroying spear against your own indestructable shield?;;;;;;;;;;;;;x
LOADING_TIP_38;"I've stopped. Angulimala - now you stop." -Gautama Buddha, after Angulimala couldn't catch up to walking Buddha;;;;;;;;;;;;;x
LOADING_TIP_39;When the cat's away, the mice will play.;;;;;;;;;;;;;x
LOADING_TIP_40;At high tide fish eat ants; at low tide ants eat fish.;;;;;;;;;;;;;x
LOADING_TIP_41;Summer grass- old soldiers' dream ruins;;;;;;;;;;;;;x
LOADING_TIP_42;I started off believing all men were equal. I now know that's the most unlikely thing ever to have been...;;;;;;;;;;;;;x
LOADING_TIP_43;Duty is heavier than a mountain, death is lighter than a feather.;;;;;;;;;;;;;x
LOADING_TIP_44;Would that I had seven lives to give for my country!;;;;;;;;;;;;;x
LOADING_TIP_45;Everything under heaven is in utter chaos. The situation is excellent.;;;;;;;;;;;;;x
LOADING_TIP_46;Even the heaven and earth cannot counter its own force, Let alone people?;;;;;;;;;;;;;x
LOADING_TIP_47;"We are born of the selfsame root; Why should we incinerate each other with such impatience?";;;;;;;;;;;;;x
LOADING_TIP_48;PlaceholderTextNo48;;;;;;;;;;;;;x
LOADING_TIP_49;PlaceholderTextNo49;;;;;;;;;;;;;x
LOADING_TIP_50;PlaceholderTextNo50;;;;;;;;;;;;;x
LOADING_TIP_51;PlaceholderTextNo51;;;;;;;;;;;;;x
LOADING_TIP_52;PlaceholderTextNo52;;;;;;;;;;;;;x
LOADING_TIP_53;PlaceholderTextNo53;;;;;;;;;;;;;x
